XEROX,560203,153W13453,"SCREW Stirling WCP 75 (CC/WC 175)",144.3,141.66,139.69,138.37,137.05,,
XEROX,560204,153W13651,"SCREW BOOKLET MAKER",126.51,123.87,122.56,121.24,119.92,,
XEROX,560205,153W14753,"SCREW 5028",126.51,123.87,122.56,121.24,119.92,,
XEROX,560206,153W17452,"SCREW T/F SH ALT 153 4890",86.97,85,84.34,83.68,82.36,,
XEROX,560207,153W23452,"SCREW 5028",86.97,85,84.34,83.68,82.36,,
XEROX,560208,153W23852,"SCREW 5028",86.97,85,84.34,83.68,82.36,,
XEROX,560209,153W27452,"бхмр IGEN3",92.9,90.93,90.27,88.95,88.29,,
XEROX,560210,153W42253,"SCREW Stirling WCP 75 (CC/WC 175)",144.3,141.66,139.69,138.37,137.05,,
XEROX,560211,153W42353,"SCREW Stirling WCP 75 (CC/WC 175)",144.96,142.32,140.35,139.03,137.71,,
XEROX,560212,153W42453,"SCREW Stirling WCP 75 (CC/WC 175)",144.3,141.66,139.69,138.37,137.05,,
XEROX,560213,153W71253,"бхмр IGEN3",92.9,90.93,90.27,88.95,88.29,,
XEROX,560214,153W72153,"SCREW,THRD ROLL Sundry Hardware",15900.57,15582.33,15423.53,15264.74,15105.28,,
XEROX,560215,153W72253,"бхмр IGEN3",329700.38,323106.11,319809.63,316512.5,313215.36,,
XEROX,560216,153W72353,"бхмр IGEN3",92.9,90.93,90.27,88.95,88.29,,
XEROX,560217,153W72553,"бхмр IGEN3",126.51,123.87,122.56,121.24,119.92,,
XEROX,560218,153W75353,"бхмр IGEN3",7313.13,7166.86,7093.72,7020.58,6947.44,,
XEROX,560219,15536730,"окюрю сопюбк я дюрвхйнл MICROBOX BOOK2NE MICROBOX book2net kiosk",2163560.09,2120288.81,2098653.17,2077017.53,2055381.88,,
XEROX,560220,158-0026,"ьонмйю лерюкк FPS Pitney Bowes/ FPS",238.52,233.91,231.27,229.3,226.66,,
XEROX,560221,158-0108,"ьонмйю лерюккхвеяйюъ PB_FPS Pitney Bowes/ FPS",1025.25,1004.82,994.28,984.4,973.85,,
XEROX,560222,158W10459,"бхмр IGEN3",92.9,90.93,90.27,88.95,88.29,,
XEROX,560223,158W10659,"SCREW,TH ROL FL IGEN3",93.56,91.59,90.93,89.61,88.95,,
XEROX,560224,158W10759,"бхмр IGEN3",92.9,90.93,90.27,88.95,88.29,,
XEROX,560225,158W17652,"SCREW 5815",154.84,151.55,150.23,148.91,146.93,,
XEROX,560226,158W20459,"бхмр IGEN3",92.9,90.93,90.27,88.95,88.29,,
XEROX,560227,158W20462,"бхмр IGEN3",160.11,156.82,155.5,153.52,152.21,,
XEROX,560228,158W20659,"SCREW,THRD ROLL GRYPHON 7A1",126.51,123.87,122.56,121.24,119.92,,
XEROX,560229,158W20662,"бхмр IGEN3",126.51,123.87,122.56,121.24,119.92,,
XEROX,560230,158W20862,"бхмр IGEN3",158.14,154.84,153.52,151.55,150.23,,
XEROX,560231,158W21552,"бхмр IGEN3",116.63,113.99,113.33,112.01,110.7,,
